"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"3506",67,8,0,0.285069386819219,2.86289691408126,27.8209472749455,1
"3507",67,9,0,0.272185760284983,2.48876325666008,28.0273584504675,1
"3508",67,10,0,0.257607352480282,2.14857835068236,28.2258338319035,1
"3509",67,11,0,0.241512601199619,1.84912980273547,28.4134950191013,1
"3510",67,12,0,0.224195606218116,1.5932387443321,28.5876204453563,1
"3511",67,13,0,0.206058314140774,1.38054804398215,28.7456848470827,1
"3512",67,14,0,0.187581778578983,1.20854651505401,28.8853958865875,1
"3513",67,15,0,0.169280393898156,1.07357653042032,29.0047273968244,1
"3514",67,16,0,0.151649705742498,0.97167072952718,29.1019487659928,1
"3515",67,17,0,0.1351204949855,0.899161505848545,29.175650035831,1
"3516",67,18,0,0.120028829094832,0.853076437895108,29.2247623496133,1
"3517",67,19,0,0.106605939915863,0.83136725473171,29.2485734533039,1
"3518",67,20,0,0.0949862703758719,0.833026032934131,29.2467380250598,1
"3519",67,21,0,0.085228843241038,0.858130760668919,29.2192826832802,1
"3520",67,22,0,0.077346632920063,0.907842077890321,29.1666056005717,1
"3521",67,23,0,0.071340148254478,0.984349484795114,29.0894707292278,1
"3522",67,24,0,0.0672340146723001,1.09074201321649,28.9889967219693,1
"3523",67,25,0,0.0651183162453511,1.23075886582927,28.866640708621,1
"3524",67,26,0,0.0651994883107509,1.40836587095524,28.7241771640063,1
"3525",67,27,0,0.0678683833992952,1.62711310955573,28.5636721735286,1
"3526",67,28,0,0.0737943213512409,1.88926829096366,28.3874534696536,1
"3527",67,29,0,0.0840481853975639,2.19479484038961,28.1980766738411,1
"3528",67,30,0,0.100229317894842,2.54034399554365,27.9982882335043,1
"3529",67,31,0,0.124485462496456,2.9185248655087,27.7909855915042,1
"3530",67,32,0,0.159130661896501,3.31775434795082,27.5791751658258,1
"3531",67,33,0,0.205362762892077,3.7229202332595,27.3659287488348,1
"3532",67,34,0,0.260899770760659,4.1169009946398,27.1543389584403,1
"3533",67,35,0,0.318054688167424,4.48272160354642,26.9474743872327,1
"3534",67,36,0,0.365585242965114,4.80588855086372,26.7483351000511,1
"3535",67,37,0,0.394921086114908,5.07634943677037,26.5598091253773,1
"3536",67,38,0,0.405244476902669,5.28961753472493,26.3846305715438,1
"3537",67,39,0,0.402403860995732,5.44685235114263,26.2253399751773,1
"3538",67,40,0,0.393855927123761,5.5539841934376,26.084247456926,1
"3539",67,41,0,0.38489097081398,5.62019520626757,25.9633992188078,1
"3540",67,42,0,0.377927285173569,5.65615332098698,25.864547869053,1
"3541",67,43,0,0.373435304017849,5.67234423466544,25.7891270048066,1
"3542",67,44,0,0.3709901109888,5.67771722719313,25.7382304213067,1
"3543",67,45,0,0.369936088738218,5.67872274212175,25.7125962490592,1
"3544",67,46,0,0.369691377497893,5.67872274212175,25.7125962490592,1
"3545",67,47,0,0.369834749397036,5.67771722719313,25.7382304213067,1
"3546",67,48,0,0.370088192709015,5.67234423466544,25.7891270048066,1
"3547",67,49,0,0.370263921206601,5.65615332098698,25.864547869053,1
"3548",67,50,0,0.370212023073341,5.62019520626757,25.9633992188078,1
"3549",67,51,0,0.369784027917954,5.55398419343761,26.084247456926,1
"3550",67,52,0,0.368814961314523,5.44685235114263,26.2253399751773,1
"3551",67,53,0,0.367981991732913,5.36583729277376,26.3135860810806,1
"3552",68,1,0,0.343696229804229,5.69313868131561,-2.6713821405233,1
"3553",68,2,0,0.338747432874567,5.72578171071205,-3.2292063137012,1
"3554",68,3,0,0.335811450204624,5.73989623006906,-3.64925563859287,1
"3555",68,4,0,0.334391535527347,5.74423580877929,-3.92543832672585,1
"3556",68,5,0,0.333973736318711,5.7449144138517,-4.05374902345209,1
"3557",68,6,0,0.33421318745442,5.7448601660129,-4.03232689582438,1
"3558",68,7,0,0.335010869111891,5.74358053041165,-3.86148261942869,1
"3559",68,8,0,0.336578113832271,5.73720060436307,-3.54369387279431,1
"3560",68,9,0,0.339527336364624,5.71878140478543,-3.08356940472454,1
"3561",68,10,0,0.344836236453037,5.67896602145139,-2.48778219566331,1
"3562",68,11,0,0.353126859669927,5.6070095251563,-1.76497268242867,1
"3563",68,12,0,0.362954758859727,5.49220200612548,-0.925623449801937,1
"3564",68,13,0,0.370381754275578,5.32558826088961,0.0180927937355854,1
"3565",68,14,0,0.372246705414824,5.10174536556072,1.05248975137783,1
"3566",68,15,0,0.368738521847501,4.82025485468461,2.16256602426734,1
"3567",68,16,0,0.361789171726808,4.48647047069105,3.33222267010851,1
"3568",68,17,0,0.352894035610151,4.11128857391406,4.54449667896505,1
"3569",68,18,0,0.34262091591697,3.70987171582805,5.781806980246,1
"3570",68,19,0,0.330971333034523,3.29957812320946,7.02620941315037,1
"3571",68,20,0,0.317760468991488,2.8975875080678,8.25965696284767,1
"3572",68,21,0,0.3028333323578,2.51878291974061,9.46426148830455,1
"3573",68,22,0,0.286164406719684,2.17432454099281,10.6225531460355,1
"3574",68,23,0,0.267894954974731,1.8711008012935,11.7177337474703,1
"3575",68,24,0,0.248333558822736,1.61197961655924,12.7339203756093,1
"3576",68,25,0,0.227929203391494,1.39660594542643,13.6563757279015,1
"3577",68,26,0,0.207223078640542,1.22243946804304,14.4717218447875,1
"3578",68,27,0,0.186788086774542,1.08577606725963,15.1681341242941,1
"3579",68,28,0,0.167168078628144,0.982596355966322,15.7355128089763,1
"3580",68,29,0,0.148828608404132,0.909183916996813,16.1656294582057,1
"3581",68,30,0,0.132127147893667,0.862526468744684,16.4522462815839,1
"3582",68,31,0,0.117305039159284,0.840548166968433,16.591206602842,1
"3583",68,32,0,0.104498469733011,0.84222749603293,16.5804951422662,1
"3584",68,33,0,0.0937630435544205,0.86764349628277,16.4202672434035,1
"3585",68,34,0,0.0851063705114667,0.917972456832051,16.1128466201834,1
"3586",68,35,0,0.0785248503844448,0.995433340745003,15.6626916571282,1
"3587",68,36,0,0.0740435767038709,1.10315657048284,15.0763307513861,1
"3588",68,37,0,0.0717614095732635,1.24493103510465,14.3622676342921,1
"3589",68,38,0,0.0719063917619023,1.42477440930663,13.5308580455357,1
"3590",68,39,0,0.0749093930894911,1.64628157313737,12.5941595484756,1
"3591",68,40,0,0.0815042085252824,1.91174578178598,11.565756664663,1
"3592",68,41,0,0.0928535958618861,2.22112275901029,10.4605638635695,1
"3593",68,42,0,0.110664060955835,2.57100966101658,9.29460926467199,1
"3594",68,43,0,0.137148219339857,2.95390672660476,8.08480218876696,1
"3595",68,44,0,0.174484807626515,3.35806760096566,6.8486879296144,1
"3596",68,45,0,0.223248213171219,3.768174366505,5.60419330234843,1
"3597",68,46,0,0.279824960896623,4.16688047661199,4.36936665885336,1
"3598",68,47,0,0.334962799045281,4.53699690734774,3.16211614054632,1
"3599",68,48,0,0.3771283518194,4.86385781294928,1.99994996456987,1
"3600",68,49,0,0.399758341016834,5.13730355539659,0.899722509908468,1
"3601",68,50,0,0.404879691847123,5.35281610505302,-0.122610114171155,1
"3602",68,51,0,0.399636906905582,5.5115962933323,-1.05222147247358,1
"3603",68,52,0,0.390920503784817,5.61967334757038,-1.87562982506784,1
"3604",68,53,0,0.386003860392938,5.66361159189928,-2.29887958196412,1
"3605",69,1,0,0.364164375638662,5.37678204503785,2.49641490600106,1
"3606",69,2,0,0.358699513283803,5.52791757448276,1.61691036618145,1
"3607",69,3,0,0.350788905497556,5.62952400905688,0.841197232302293,1
"3608",69,4,0,0.343804309849003,5.69123657371907,0.180525326817467,1
"3609",69,5,0,0.338942962776274,5.72393582847525,-0.35552391957094,1
"3610",69,6,0,0.336227800688883,5.73809496587874,-0.759176423139167,1
